1,2,3,4,5,6,7,8,9
-0.5079,-0.4768,-1.1907,-1.5727,-1.9651,-1.8394,1.5379,0.5061,-0.9458
0.0853,-1.2125,-0.3782,0.2351,3.1664,2.2576,-0.2187,-0.4681,1.9235
-0.1915,-1.8884,-2.9827,-0.5084,-1.5561,2.0764,-0.8473,2.5286,-1.1859
-1.3647,-0.1388,-1.6928,-0.9676,-0.1232,0.0647,3.1136,1.7970,-0.7286
-2.1825,-1.9143,0.3228,-0.5259,2.2969,0.7860,0.4681,-1.1180,4.0825
-0.5593,-0.6312,1.1224,2.4536,0.3800,0.1509,1.8539,-1.9790,0.4747
-2.0269,0.6013,-0.6213,0.4604,-2.5098,-1.0085,-0.6439,2.5377,0.1248
-1.2844,2.4939,3.4366,-0.8269,0.8143,0.6175,0.2563,-0.7100,0.7962
-2.5503,-2.0046,-0.4041,-0.3950,2.6641,1.0425,-0.5394,0.0758,4.8684
1.8467,2.0579,-0.0078,1.0117,2.2678,0.4504,-1.3559,1.1514,-0.6250
-2.3086,-0.3329,-0.6151,1.2284,2.8862,-1.9863,3.1422,0.0776,3.4803
-1.3374,2.2088,0.1141,-0.8811,-1.2935,-1.8728,1.6574,1.9715,-0.9435
-2.4573,-2.5705,0.3135,0.4178,2.4106,0.1940,0.3528,-1.7216,5.0574
-0.4911,-2.5824,-0.6331,-1.2135,2.1635,3.3642,-0.5685,-0.6934,2.0576
0.2750,0.8527,-0.9842,-0.8209,-2.0920,-2.6591,2.2583,0.7373,-2.3498
-0.4209,0.0334,0.0724,0.0075,1.0597,0.7231,-0.6959,0.4299,1.1269
-1.5222,-2.6478,-0.3629,0.0038,0.9636,-1.1801,3.6417,-2.5535,2.1939
1.0868,-2.7130,-2.2122,1.6091,-0.2481,2.5428,-1.6879,0.3623,-0.4873
0.2432,3.3384,1.7631,-0.9873,1.2214,-0.5283,3.2744,0.0480,-1.9597
-1.7781,-1.5400,1.1012,-1.2849,1.6765,2.3655,-0.9897,-1.0241,3.2730
0.6849,1.6643,-0.0348,1.3853,-2.3015,1.2697,-0.8075,2.0122,-3.3364
-2.0674,1.6607,3.7907,-0.1194,-1.9848,-0.6670,-0.8516,-1.2475,1.0265
-0.9202,-0.9031,1.3892,0.4346,0.5580,2.1785,-0.4706,-1.2682,1.3116
-2.0309,-1.7117,-0.0461,0.0055,2.3472,0.5088,-0.3403,-0.4853,4.2697
-1.1836,-0.1362,-0.8496,1.0346,-0.6744,-0.1115,0.2084,1.4624,0.3211
-0.1199,0.7376,0.6947,1.3382,2.5378,1.4426,-2.4574,0.6964,2.2033
-2.0005,0.5058,3.1295,-0.4099,2.1018,1.0956,-0.0520,-1.8038,3.2775
-1.1703,-1.7336,0.1551,0.2992,1.9353,-2.2778,1.2370,-2.2718,3.7837
-3.0890,2.4067,6.5642,1.4951,-1.1026,0.5160,-3.4281,-2.2205,3.4801
-2.2550,0.1870,1.8651,-0.2308,-1.2016,0.3344,-0.7329,-0.2560,1.5897
0.6865,4.4237,4.1995,-1.7119,0.2013,2.9426,0.4687,-0.1846,-3.2552
0.0236,2.9193,0.5350,-1.6611,0.5085,0.6175,1.6639,1.8926,-2.1320
-1.1307,-1.3843,-2.2500,1.7231,0.9070,-0.0921,0.6710,1.5288,1.5307
-1.5021,-1.1331,-1.2974,-0.0456,1.1216,0.6739,1.6365,0.8661,1.3405
-1.1865,3.3967,5.1373,-0.9504,0.4903,2.0103,-2.1839,-0.8137,0.9266
0.3157,-0.1150,1.4314,0.0899,-0.5209,1.3931,1.9738,-1.9229,-1.7000
-1.3183,0.4865,0.8551,1.0272,-1.3649,0.0800,0.0105,0.4061,0.0349
-1.2400,1.6388,-0.1768,-0.9116,-2.2618,-1.9107,1.2298,1.8892,-1.2771
-1.5202,-0.8848,-2.5378,1.4618,-3.3915,-3.9533,0.3182,2.0571,0.2075
-0.8086,-3.8850,-2.3055,0.0311,1.1045,2.2539,-0.0472,-0.2070,2.0859
-0.7966,-0.5183,-1.5457,-0.1078,1.0922,-1.1916,1.4168,0.9015,1.2181
-3.2712,0.1567,4.9652,-0.8466,2.2277,3.3710,-2.0766,-2.4058,5.0423
1.3701,0.6321,-1.9477,-0.7520,1.3622,-0.0222,0.2797,1.7932,-1.1271
-3.8921,0.5272,0.1595,-0.0883,4.1413,-1.7560,5.5456,0.2758,4.2612
-1.1304,-0.7094,-0.4213,-0.7409,1.7460,0.5002,0.1467,0.3332,2.2160
0.1808,-0.3421,-1.2176,-0.7326,1.0179,-0.0738,-1.1147,1.0652,0.9968
-2.3240,0.3479,1.8882,0.2378,-2.0035,0.2303,-1.6177,0.1762,1.4301
-3.4505,0.8904,5.9056,0.4572,0.8075,2.7212,-2.2703,-2.6284,4.3676
-0.0959,-1.6085,0.0940,-1.0305,4.3503,0.6136,-0.9617,-1.6499,4.3037
-0.1595,-0.3643,0.5245,-0.3539,-0.0344,1.0377,3.2222,-1.3297,-1.4550
-0.7075,-1.5841,0.7972,-0.1524,-0.2033,0.7611,2.7744,-2.4416,-0.0577
0.0119,0.3337,-0.1567,0.8391,2.1303,2.5942,-2.0484,1.4325,1.1284
-1.6133,-1.1235,-2.1858,0.3299,-0.0674,1.0451,1.3454,2.2150,0.3175
-1.0752,-0.9160,0.9708,-0.2854,0.7333,2.3001,0.1639,-0.8663,1.1311
-3.2084,3.6498,7.6338,1.2337,-1.0641,-0.0091,-2.3124,-2.5636,2.9177
-2.9490,-3.4241,0.0858,-1.2034,3.3515,-2.0131,1.5066,-2.9630,6.9791
-0.2324,-0.1434,0.1839,1.2195,1.5342,4.1463,0.1152,0.6916,-0.3866
-1.6415,4.7812,7.9690,1.2217,-1.1503,0.1993,-2.5077,-2.6157,1.0009
1.7937,1.0617,-0.0514,0.4815,-2.0688,-0.5878,1.3830,-0.1922,-3.9747
-1.6734,0.9270,2.7416,-0.0436,1.4245,0.3820,-1.3306,-0.9661,3.0645
-0.3648,1.6399,1.3916,0.9233,2.5721,0.8631,-1.8395,0.6160,2.0838
0.1140,-0.2061,0.5223,1.2432,1.0932,-1.5076,1.5153,-1.7106,0.8964
-0.0111,0.2780,1.0673,0.8919,0.0298,2.2676,0.2025,-0.3691,-0.9067
0.2639,-1.6519,-2.2083,1.0117,1.7283,1.1247,-1.8108,1.2768,1.7114
2.2024,3.8649,1.2206,-0.0888,0.5595,-0.5526,3.5782,0.0568,-4.6405
-0.7844,-0.6678,1.2665,-1.4618,0.5596,2.1478,-0.7786,-0.9178,1.1905
-0.7592,0.6159,-0.8558,0.3775,2.1074,-3.1170,2.7506,0.2674,1.6900
-0.6195,-2.3063,-0.1641,0.4234,3.1533,2.0861,0.0469,-1.4653,3.1144
1.1325,0.3594,-0.2787,0.7890,-1.4238,0.9795,-0.1298,0.4613,-2.6080
-3.0218,-2.2882,-0.1608,-0.4820,3.0619,1.8205,-1.3497,0.1519,5.8052
0.1313,3.1754,4.0095,-0.0627,0.4976,-0.9769,-1.3349,-1.4910,0.5450
-0.7301,-0.2824,0.1148,-0.5854,1.2468,0.9570,0.5736,-0.0062,1.0331
-2.0582,0.8988,-0.4996,-0.4034,-0.7202,-1.4217,0.6113,2.1105,0.9209
-1.8130,3.0913,1.7437,-0.5784,-0.7699,-1.0530,0.7885,1.6338,-0.1909
-2.6631,0.6899,1.4506,0.0167,-1.8072,0.2671,-1.3874,1.1116,1.4389
0.5281,-1.3698,-6.1222,-1.6197,-1.8312,-5.7919,4.5014,2.8022,-2.1413
-3.3566,1.8307,3.6538,0.6510,1.2829,-0.3203,0.6934,-0.8339,3.4993
-0.6428,3.1277,1.6923,-2.4690,1.4174,3.0134,0.2031,2.0574,-1.0939
-3.3552,2.2371,7.4950,-0.2360,-0.7089,0.3627,-0.2611,-4.1018,2.9524
0.1326,0.3656,1.1047,-0.0202,-0.3400,2.3670,0.3230,-0.3707,-1.4302
0.9703,0.4452,-3.0235,0.6038,-1.2390,-2.3435,3.3288,1.9691,-3.2311
1.5274,1.6827,0.5902,-0.4768,-1.4390,1.7723,2.6351,0.0936,-5.0430
-1.7917,2.0862,5.4229,0.3443,-0.0634,1.5928,-1.0757,-2.3607,1.5040
1.4126,1.1865,1.3310,1.1861,-2.0938,2.4160,2.7667,-0.9330,-5.2925
-1.7668,-0.6123,3.0789,-0.1839,1.2083,2.4874,-1.6135,-2.1142,3.1488
-0.4579,-0.3331,0.9200,-1.0659,-0.2306,2.9762,0.7134,-0.4482,-0.9534
-1.3182,-0.8545,0.4016,0.5535,2.1272,0.2514,-0.0610,-0.6714,3.1378
-1.4069,1.2744,4.5221,-1.4827,0.0599,-1.7336,-2.4307,-2.9146,3.5131
-0.6840,0.7391,-0.3858,-0.0795,-3.6996,-0.9701,-0.6520,1.7985,-1.8936
-3.9333,0.1494,6.6114,1.5105,0.7538,1.9235,-1.9757,-4.1260,5.5270
-0.7903,-0.2976,0.2938,-1.1646,0.8288,2.0050,-0.1208,0.2980,0.7034
-0.2943,0.5614,-0.8082,1.2090,2.0212,-0.6884,0.1990,1.1580,1.3981
-2.8155,1.2731,5.5270,-1.2589,-0.6052,1.8047,-1.7595,-2.4099,2.6654
-1.3564,0.5325,-1.0962,0.8221,0.9446,-0.1556,1.9732,1.8713,0.4284
-1.8724,-1.4148,0.0417,-0.3259,1.6505,1.3228,0.8465,-0.3822,2.6098
0.3859,1.7459,1.8025,-0.6291,-0.9288,0.5083,1.1995,-0.6052,-2.2538
-2.2249,-0.1966,3.3061,0.7215,0.1309,0.7716,-1.3133,-2.1262,3.1799
0.8069,-0.1277,1.8503,0.0885,-1.3165,1.5810,2.1930,-2.5927,-2.7540
-2.3581,0.2969,-0.5842,-0.7562,1.0469,1.9146,2.9352,1.9391,0.2893
-0.5657,0.6281,1.9615,-0.2681,1.2869,0.5512,-2.1277,-0.7508,2.2867
-0.2468,-1.0403,-1.0546,-1.5296,0.8121,0.7777,0.4015,0.3410,0.5849
-2.9907,-0.2161,-0.0762,-1.7531,-0.6256,0.0021,-1.1013,1.8648,2.6610
0.2524,-0.8026,-1.8099,0.5953,-0.0703,0.3574,0.0272,1.2004,-0.4472
0.5733,0.2014,1.2082,0.2985,-1.1449,2.4681,2.6810,-1.3357,-3.3748
-1.7180,-1.4384,-2.7742,1.2999,-2.7040,2.7080,2.4898,3.0675,-2.7010
0.6343,1.3252,-0.1228,-1.1210,0.2810,1.0432,0.4573,1.1858,-1.7392
-0.7769,4.2762,2.6987,1.9599,1.3973,-0.5326,3.0893,0.4935,-1.1651
0.4639,2.9503,2.6373,-0.6387,0.4267,-0.1086,-0.0016,-0.4458,-0.9832
0.3114,0.2082,-2.3408,0.4461,-3.0896,-4.3134,2.6267,1.1910,-2.5551
0.6578,0.9399,-0.5135,-0.2631,1.9113,0.9082,-0.3512,1.2257,-0.0461
-1.3102,-1.8327,1.1904,-1.0967,1.0479,0.7006,0.2540,-2.3298,2.7546
-0.5671,-1.4613,-2.1939,0.3033,-0.3432,0.8787,0.6327,1.4753,-0.1863
-1.2684,-0.6535,0.0950,-0.4100,1.7888,1.0534,0.1261,0.0354,2.2375
-1.1499,0.5640,0.4866,0.1754,-1.6069,-1.6000,0.7809,0.1966,-0.0512
-2.0832,-0.6696,-0.0755,0.3002,1.3928,3.5246,1.6783,0.9850,0.8499
0.3882,2.6369,2.7943,1.2113,-1.8483,1.1608,-0.1569,-0.2692,-2.8216
-2.5462,-0.5203,4.3807,-0.6338,0.8689,2.2062,-1.1552,-3.1880,3.7523
-0.0490,2.0830,3.9419,-1.4551,-1.9965,-2.7948,0.7924,-3.0812,-0.7115
-1.2006,1.1399,-0.9335,-1.9445,-4.0983,-2.7997,0.0566,2.4682,-1.6476
-1.7032,0.4487,-0.9354,-2.0350,1.3989,-1.2491,3.1188,1.1981,1.0830
-1.9976,-0.5530,-2.7287,-0.1841,-0.0516,-2.2424,3.3219,2.2401,0.7073
-2.8006,-2.1185,-0.5200,0.3895,3.4117,0.3753,-0.2751,-0.0813,5.8168
-1.2949,2.2142,3.2986,-0.8714,-0.2165,1.7977,-0.3257,-0.2617,-0.0606
-1.1998,1.2428,3.7912,-1.7427,-0.7797,0.0738,-1.0516,-2.0115,1.1717
0.5921,-1.5486,-2.1809,-1.5376,0.0948,0.0965,-0.4183,0.7323,0.0134
-0.7993,0.3074,0.5920,-0.5590,1.4216,2.9108,-1.1437,0.9680,0.9602
-0.4509,0.4686,-0.4800,-1.1452,0.8147,1.7043,1.5194,1.2338,-0.8223
-0.4587,0.1897,-1.0054,0.1628,1.2666,-0.3217,1.2619,1.0367,0.5086
1.2813,-1.7735,-1.2131,0.6997,1.6665,1.1818,-2.6887,-0.2798,1.5023
-3.8512,-0.6283,6.1979,-0.3719,-0.0527,1.7377,1.4234,-5.2253,3.7396
-3.3111,3.6389,8.9344,1.0869,-1.4961,0.8218,-2.3039,-3.7007,2.6709
0.5119,3.0826,4.9578,0.0378,-3.9058,1.5058,-1.7721,-1.6284,-3.5243
-0.7819,-0.7175,0.2577,-1.1719,0.7574,1.1208,0.6949,-0.4861,0.8735
-0.8695,-0.9860,0.5944,0.3318,0.9756,1.1348,2.1652,-1.4357,0.6673
-2.9921,-0.3213,5.2677,0.8746,1.1734,3.1909,-1.1567,-3.5086,4.0455
0.3698,-3.8269,-1.7834,-1.4064,1.1631,4.2108,-3.0688,-0.1599,1.7700
-1.0668,1.7267,1.4445,-0.8471,-1.4296,0.0028,-0.0260,0.7901,-0.7046
-1.1320,2.8928,-0.5237,-0.3295,0.0516,-1.1707,3.4406,2.8406,-1.7859
-1.5359,3.0522,1.1684,0.3655,1.5819,-1.3679,2.4218,1.3665,0.5465
-1.9738,0.9787,6.0913,-0.5192,0.7622,2.1297,-1.0260,-4.0158,2.7801
-0.9088,1.4925,1.4676,-0.7270,-2.6659,-0.1072,-0.8179,0.7412,-1.1921
-4.1749,1.3620,7.6525,-0.0492,0.5235,2.6250,-2.3227,-3.7010,5.0217
0.4343,0.5612,-0.7772,-0.0365,0.6502,-1.2133,-0.5611,0.9042,0.3688
-0.2760,0.1044,-2.7896,-0.0181,-1.6823,-4.4784,3.2931,1.5684,-1.3318
-2.4417,-1.7832,1.5566,-0.2925,1.6970,2.0970,-2.7795,-1.0423,5.0184
-0.1323,3.4387,3.5246,0.1045,0.9590,0.5134,-1.4474,-0.1839,0.2495
-1.6883,-1.6871,0.4341,1.3927,1.6756,0.4439,1.4049,-1.5466,2.8435
